lsoa,post12,post24
E01003934,15.35446307,21.95423869
E01004666,1.937819849,33.57335338
E01003933,7.164032806,30.82436389
E01004667,3.766597345,37.49019211
E01003932,6.620574307,30.74363187
E01003129,24.82096296,24.82096296
E01003128,17.71871048,17.71871048
E01003930,7.934314664,27.09496886
E01003127,13.83579087,13.83579087
E01003126,18.81718141,18.81718141
E01004660,13.64329202,26.64293671
E01003125,21.94075125,21.94075125
E01004661,6.83408694,28.76529804
E01003124,21.78450832,21.78450832
E01003123,23.47980601,23.47980601
E01003122,29.06556626,29.06556626
E01003121,26.46188679,26.46188679
E01004665,11.14631314,37.5
E01003120,1.965534337,40.5
E01004662,11.43030696,26.31894032
E01004663,8.684198057,25.76226992
E01003939,7.82915102,36.92992161
E01003937,1.587251504,34.4832065
E01003938,7.601914327,42
E01004677,7.425425588,37.84203565
E01003945,39.42810728,49.5
E01003119,5.236342075,34.5
E01004678,11.34455529,33.5122861
E01004679,15.32338081,28.1867967
E01003947,38.82077463,46
E01003946,39.71116805,43.5
E01003116,13.13425924,42
E01003941,13.2241401,39
E01003115,14.37919485,33
E01003940,10.18256385,45
E01003118,5.303127638,28.5
E01003943,4.337178186,36.75334706
E01003117,12.25128295,40.5
E01003942,8.85798834,39
E01003112,9.407210113,28.08587541
E01003111,9.10450285,31.44745215
E01004670,11.62487543,37.20498997
E01003114,11.79608741,34.5
E01003113,8.552559165,42
E01004674,13.84098183,30.42976158
E01003110,7.758811352,32.08462098
E01004675,16.44696938,29.51498261
E01004676,18.77399315,29.33130972
E01003948,30.15429643,42
E01003949,33,27
E01003910,21.29218879,21.29218879
E01003149,14.19452602,46.5
E01004648,21.23716208,46
E01003148,7.846083962,49
E01004649,27.57552624,34.5
E01003914,14.97206775,14.97206775
E01004646,26.3434898,42
E01003913,24.29922129,24.29922129
E01004647,26.9115773,42
E01003912,14.70224071,14.70224071
E01004644,46,39
E01003911,19.87261483,19.87261483
E01004645,34.04896244,40.5
E01003143,27.39098125,46
E01004642,45,43.5
E01003142,27.84097123,48
E01004643,27.42158378,34.5
E01003141,24.00651883,34.5
E01004640,31.73106101,45
E01003140,26.57933712,45
E01004641,40.5,33
E01003147,20.58552314,33
E01003146,20.03571305,46.5
E01003145,17.94024609,33
E01003144,16.35467139,51
E01003150,8.337285293,48
E01003917,20.60444264,20.60444264
E01003918,21.22003782,24.60840167
E01033030,40.5,40.5
E01003915,19.16397003,19.16397003
E01003916,20.41176958,20.41176958
E01003919,21.34853551,24.3444774
E01004659,10.45608159,31.64654857
E01003138,20.32075194,30
E01003137,24.88543132,35.6120816
E01003921,23.20052438,27.05477095
E01003920,18.40638871,28.96639051
E01003139,23.83092349,54
E01003923,11.15796988,33.42381924
E01004656,16.99412001,23.50295065
E01003922,22.27999805,22.27999805
E01004657,14.3932605,19.98823226
E01003925,17.64208068,26.02835425
E01004658,11.43271099,23.21557867
E01003924,15.27174206,30.43387155
E01004651,21.91342005,36
E01003130,20.74123263,39.89089455
E01004652,17.69702189,21.56214571
E01004653,14.73179209,14.73179209
E01003132,24.32987993,37.85331077
E01004654,16.3938486,16.3938486
E01003131,18.42882475,27
E01003134,20.79832288,43.5
E01003133,26.27736757,24
E01003136,25.00511509,36.44691839
E01004650,21.58531674,43.5
E01003135,16.4963179,40.5
E01003926,15.95842309,27.62926312
E01003927,6.332906504,29.03216522
E01003929,9.600270438,33.33830228
E01003900,31.38978204,33.61651378
E01003901,29.53978342,29.53978342
E01003902,33.7531037,33.7531037
E01003903,19.5,39
E01003909,28.34193764,28.34193764
E01003908,23.52346003,23.52346003
E01003905,25.65586258,25.65586258
E01003904,21.61454685,21.61454685
E01003907,26.51857656,26.51857656
E01003906,21.45201254,21.45201254
E01032646,15.99197278,34.5
E01032640,22.86779891,64.5
E01004687,6.794144288,29.76517514
E01032637,23.38509037,33
E01004686,8.900767273,27.10836117
E01032638,26.97089374,37.5
E01032639,3.981430984,21
E01004684,5.689594617,29.97279987
E01004683,10.48177394,31.71291116
E01003102,22.25592731,34.87345478
E01004682,10.4720644,29.85302897
E01004681,9.960842758,28.50137032
E01003100,21.85549347,26.00125257
E01004680,12.03678967,24.85349651
E01003101,17.58548391,35.6486086
E01003106,12.25523954,36.32583564
E01003107,14.47256146,38.43251095
E01003104,28.86801667,28.92347409
E01003105,12.7194874,33.39071609
E01004689,21.96030143,26.76390485
E01003108,9.631346538,36.41416609
E01004688,22.45273548,24.32186814
E01003109,16.61232832,34.24540764
E01004690,11.70021544,23.33923595
E01004696,14.45659566,23.97530783
E01004695,17.08770994,17.08770994
E01004698,18.38624234,20.28736649
E01004697,14.14732134,24.2066058
E01004692,27.7473295,34.45116647
E01004691,18.5663167,21.8410779
E01004694,15.54939152,25.09909913
E01004693,13.72506993,13.72506993
E01004699,17.57532936,17.57532936
E01033000,42,40.5
E01032624,45,600
E01032623,30.521551,30.521551
E01021800,45,600
E01021806,18.88366293,18.88366293
E01033099,18.49244501,18.49244501
E01033098,17.33803393,29.9349885
E01033093,11.88531146,43.5
E01004621,20.684206,23.84148726
E01004620,15.70742231,30.7102233
E01004623,19.78106913,34.7138425
E01004622,24.74671969,25.61285611
E01004625,32.05762453,34.55794492
E01004624,28.17859474,37.84079072
E01004627,16.09651172,24.79918395
E01004626,43.5,49
E01004629,19.58268824,55.5
E01004628,17.85763319,57
E01004632,28.07949015,34.71916812
E01004631,27.67346168,34.5
E01004630,23.09690455,49
E01004636,34.93048983,37.576781
E01004635,27.96909748,39.8185137
E01004634,32.38864164,31.5
E01004633,23.2761833,46.5
E01004639,37.86914986,52.5
E01004638,33.25076072,45
E01004637,33.27827308,33.77553086
E01004608,25.88382381,40.5
E01004609,21.06389522,42
E01004605,30.80825864,40.5
E01004604,35.62523057,39
E01004607,27.69648286,39
E01004606,28.81050793,40.5
E01004601,7.542970117,42
E01033081,34.70268371,27
E01004600,2.983796187,37.15324012
E01004602,16.81737108,27
E01033082,31.03157692,37.5
E01033083,2.081269407,2.081269407
E01033084,5.447023056,5.447023056
E01033085,8.853361224,18.25399291
E01033086,10.00489997,19.1981581
E01004619,25.60112316,25.60112316
E01004610,38.75790285,38.75790285
E01004618,37.09956402,51
E01004617,28.4212889,28.4212889
E01004616,36.4472759,36.4472759
E01004615,30.93320997,30.93320997
E01004614,32.66102403,32.66102403
E01004613,35.28997578,48
E01004612,36.77969715,48
E01004611,30.56664228,47
E01001308,17.61312326,17.61312326
E01001309,38.5691414,38.5691414
E01001305,24.2178631,51
E01001304,30.47931172,30
E01002559,60,53
E01001307,30.72807333,30.72807333
E01002558,39,56
E01001306,22.54606254,46
E01002557,49,47
E01001301,26.39392844,33.5917552
E01002556,40.5,51
E01001300,23.98234018,38.55580401
E01003688,4.411693379,4.411693379
E01002555,48,55.5
E01001303,19.8228673,38.1981467
E01003689,8.507145406,8.507145406
E01002554,51,68
E01001302,27.99821286,21
E01002553,31.36700934,40.5
E01003683,10.17051222,10.17051222
E01002552,37.73104525,69
E01003684,14.10399151,14.10399151
E01002551,27.01664928,60
E01003685,10.54838167,10.54838167
E01002550,36.38571027,64
E01003686,4.024820498,4.024820498
E01003680,16.01816142,46.5
E01003681,26.49331078,46
E01003682,31.79623142,48
E01002548,31.13421732,65
E01002547,20.88378189,55.5
E01002549,17.60509171,54
E01003678,24.89398348,46.5
E01002544,21.91348011,66
E01003679,22.96598153,43.5
E01002543,33.33055688,62
E01003676,32.23841332,45
E01002546,28.80831644,58.5
E01003677,37.73632888,49
E01002545,27.23658085,59
E01003674,47,61
E01002540,36.56879272,68
E01003675,38.38223893,49.5
E01003672,31.5,52
E01002542,38.06990467,49.5
E01003673,36,46
E01002541,30.29573886,55
E01003670,31.5,62
E01003671,46.5,62
E01000507,48,66
E01000508,47,48
E01000505,46.5,46
E01000506,51,48
E01000509,47,43.5
E01001323,48,36
E01002579,25.16187866,46
E01001322,46,45
E01002578,17.61661802,46
E01001325,36.05259463,64.5
E01002577,10.49655408,38.84620277
E01001324,47,46.5
E01002576,17.90375215,38.43869597
E01001327,27,48
E01000504,36.65804258,48
E01001326,43.5,54
E01000503,49,48
E01001329,40.5,49.5
E01000502,46,60
E01001328,33,46.5
E01000501,46,50
E01002571,13.22493237,31.70232174
E01002570,5.48499339,28.5670509
E01002575,10.39983645,23.99299681
E01002574,13.09653243,22.69791446
E01001321,50,42
E01002573,10.73322035,28.01456982
E01001320,51,61.5
E01002572,25.15898281,51
E01000516,20.09817752,20.09817752
E01000517,48,51
E01000518,33.21397816,33.21397816
E01001319,46,46.5
E01000519,46,45
E01002566,32.16431349,32.16431349
E01001314,23.87462051,23.87462051
E01002565,38.00872755,48
E01001313,20.11190048,20.11190048
E01000511,47,42
E01002568,39.70761907,39.70761907
E01001312,30.86614856,30.86614856
E01003698,24.27256463,51
E01000510,46,40.5
E01002567,39.55701689,34.5
E01001311,37.73127366,37.73127366
E01003699,30.18068336,48
E01000513,22.56222243,22.56222243
E01001318,50,49.5
E01000512,51,54
E01002569,7.780159764,30.78931852
E01001317,46,52.5
E01000515,34.96682268,34.96682268
E01001316,47,34.5
E01000514,26.63336027,26.63336027
E01001315,55,39
E01003692,26.32334463,26.32334463
E01003693,34.59591325,34.59591325
E01002560,49.5,47
E01003690,22.04045174,22.04045174
E01003691,27.15661164,27.15661164
E01002562,24.17314748,24.17314748
E01001310,51,42
E01003696,31.56156863,35.25128005
E01002561,54,51
E01003697,43.5,43.5
E01002564,32.60176278,37.64020755
E01003694,29.34986369,29.34986369
E01002563,34.60233853,36
E01003695,23.5799024,23.5799024
E01002519,48,63
E01000528,51,55
E01002518,32.77373893,32.77373893
E01000527,45,55
E01001340,20.53837197,45
E01001341,21.21882923,21.21882923
E01001342,15.80811577,15.80811577
E01001343,21.20128079,21.20128079
E01002516,27.39664041,27.39664041
E01000525,39,33
E01001348,36.69992742,36.69992742
E01000526,46,46
E01001349,46,46.5
E01002514,4.311811818,4.311811818
E01000523,46,39
E01002515,11.68367893,11.68367893
E01000524,42,34.5
E01002512,15.03551192,15.03551192
E01000521,43.5,48
E01001344,28.83141735,28.83141735
E01002513,26.8028908,26.8028908
E01000522,47,46.5
E01001345,24.82564173,24.82564173
E01001346,37.83837397,37.83837397
E01002511,29.00353095,32.83098942
E01000520,28.03527226,28.03527226
E01001347,30.71782052,30.71782052
E01000539,38.07970603,38.07970603
E01002508,21.98464393,46.5
E01000538,33.88112774,33.88112774
E01002507,34.58027078,47
E01002509,26.28371184,26.28371184
E01021817,58.5,600
E01001331,42,46.5
E01001332,36.62294883,46
E01001330,28.5,42
E01000534,31.89080362,47
E01002503,30.85745741,60
E01001339,16.17041868,48
E01000535,34.36784266,34.5
E01002504,17.08071018,51
E01000536,25.09923844,25.09923844
E01002505,29.83034725,49
E01001337,27.26552626,51
E01002506,36.16533412,63
E01001338,8.004088742,63
E01000530,26.86888628,43.5
E01001335,23.46277546,39
E01000531,25.52578247,46
E01001336,25.85248267,52
E01000532,22.80261008,54
E01002501,32.06733561,61.5
E01001333,13.753985,59
E01000533,39.12967479,55.5
E01002502,25.26062918,52.5
E01001334,16.6175715,46
E01000549,7.760357033,46.5
E01001360,8.734579215,49.5
E01001361,2.300569326,45
E01002530,46,62
E01001362,13.07505601,57
E01002531,47,64
E01000540,27.61889433,27.61889433
E01001363,16.52201985,43.5
E01001364,13.56724022,54
E01001365,21.29183049,61
E01002534,7.658708007,61.5
E01000543,39,46
E01001366,25.88601438,57
E01002535,4.633442515,42
E01000544,10.95747332,36.91914756
E01001367,19.11177797,51
E01002532,37.76452449,70
E01000541,34.05170994,34.05170994
E01001368,27.23545462,51
E01002533,26.79616294,55.5
E01001369,20.36022021,57
E01002538,24.37756559,64.5
E01000547,10.53017089,46
E01002539,10.52787258,64.5
E01000548,11.89583448,39
E01015925,122,129
E01002536,10.89591694,61.5
E01000545,15.3979008,45
E01015924,70,63
E01002537,17.77448081,49.5
E01000546,12.84165162,57
E01002529,48,60
E01001350,10.23323855,10.23323855
E01001353,6.243736674,6.243736674
E01001354,5.441704424,5.441704424
E01001351,1.437342951,1.437342951
E01000550,11.18017878,34.5
E01001352,10.18932522,10.18932522
E01000551,5.662219978,42
E01002520,18.03321155,18.03321155
E01001357,10.52729738,10.52729738
E01000552,10.43708944,34.5
E01002521,6.294193379,6.294193379
E01001358,12.06908659,12.06908659
E01000553,30,46
E01001355,10.68344875,10.68344875
E01000554,42,50
E01002523,13.23040431,13.23040431
E01001356,6.095671941,6.095671941
E01000555,39,51
E01000556,36.69342586,48
E01002525,48,61
E01000557,36.01941022,46
E01002526,49,65
E01001359,13.32191413,43.5
E01000558,29.76279183,46
E01002527,48,73
E01000559,33.3446401,52
E01002528,50,68
E01003605,16.14179513,29.135487
E01003606,14.07085809,27.79344792
E01003603,13.95470677,37.00860636
E01003604,9.933727995,56
E01003601,8.510359821,85
E01003602,5.405722814,35.79518279
E01001389,17.50945496,33
E01001388,11.10878668,34.5
E01003600,16.20329705,26.03275273
E01001387,6.081247884,37.32872315
E01001386,9.461657082,33.56240086
E01001385,19.01975631,46
E01001384,16.51935259,43.5
E01001383,19.30505741,37.5
E01001382,13.60539822,39.46212042
E01001381,20.31624437,20.31624437
E01001380,14.91923104,19.66184553
E01001390,21.65809843,21.65809843
E01003609,37.04143993,50
E01003608,11.64544455,33.87472643
E01003607,9.744066346,30.69415915
E01001377,10.44215333,24.82181856
E01001379,13.89212033,20.44680886
E01001374,16.34115021,16.39003803
E01001373,18.60044421,58
E01001376,15.69421801,15.69421801
E01001375,16.71332087,21.9801723
E01001370,32.52715728,55
E01001372,24.40817825,57
E01001371,27.1677563,54
E01003623,13.1039085,15.51838731
E01003624,7.123003178,21.79287609
E01003621,8.516115175,19.81018576
E01003622,12.99732982,14.95224732
E01003627,11.32059709,22.50030837
E01003628,10.91318475,19.80865585
E01003625,18.27397468,18.27397468
E01003626,14.90330333,23.23353594
E01032803,12.88844651,39
E01032805,5.681280197,5.681280197
E01003629,8.903798583,25.08259433
E01021443,49,81
E01030699,62,69
E01001399,25.87382226,25.87382226
E01003611,31.5,37.5
E01003615,29.54583128,29.54583128
E01003616,29.22117593,29.22117593
E01003617,30.55948957,30.55948957
E01001392,25.62364097,25.62364097
E01001391,17.71031425,17.71031425
E01001394,19.56207618,19.56207618
E01001393,18.67024928,18.67024928
E01001396,15.50959041,15.50959041
E01001395,23.24378693,23.24378693
E01001398,27.65150506,31.82882784
E01001397,27.75210802,27.75210802
E01003619,32.66150885,32.66150885
E01003618,25.43421734,25.43421734
E01002594,42,51
E01003642,17.88522119,36.58006181
E01002595,34.5,48
E01003641,22.40597605,36.53867394
E01002596,54,53
E01003640,39.2842281,61.5
E01002590,57,50
E01002591,52.5,51
E01002592,56,51
E01002593,49.5,46.5
E01003649,14.41572028,39
E01003648,7.559559368,39
E01003647,18.6257999,30.41605211
E01002598,47,54
E01003646,26.15069001,37.80933502
E01002599,48,46
E01003645,19.47880132,27.63085761
E01003644,19.0673136,27.55379264
E01003643,13.10234992,33.43766821
E01021468,56,49
E01033320,27.1745005,27.1745005
E01033325,15.39349874,19.92373928
E01033327,6.793498954,6.793498954
E01033322,23.1268845,23.1268845
E01033324,16.98419123,18.44863492
E01002585,34.5,28.5
E01002586,46,37.5
E01002583,46.5,27
E01003631,23.14577402,35.37781357
E01002584,36,30
E01003630,21.73449125,26.80265054
E01002581,24.42786622,33.64033288
E01002582,20.57209049,36.15000596
E01002580,26.01449711,31.28473235
E01003637,23.93926542,23.93926542
E01003636,26.84500558,26.84500558
E01003639,11.04745986,49.5
E01003638,5.023172895,43.5
E01002589,37.5679376,37.5679376
E01003633,25.78927446,30.71755819
E01003632,20.53817075,30.46203775
E01002587,35.35347265,35.35347265
E01003635,19.00918049,19.00918049
E01002588,36.58994523,36.58994523
E01003634,30.76049133,32.69903563
E01003660,58.5,66
E01003664,50,42
E01003663,47,49.5
E01003662,40.5,42
E01003661,43.5,22.5
E01003668,42,62
E01003666,47,31.5
E01003665,46,34.5
E01003669,31.5,61
E01033341,8.557531023,8.557531023
E01003651,22.02847518,39.95060689
E01003650,10.27603966,37.54319971
E01003653,18.60093523,34.02200924
E01003652,15.3202048,38.43475978
E01003655,40.5,54
E01003654,36,52
E01003657,37.02610762,52
E01003656,33,50
E01003659,34.5,51
E01003658,34.5,51
E01021473,82,600
E01030743,49,61
E01030746,51,49
E01030747,79,83
E01030744,46,63
E01030748,64.5,89
E01030749,46,87
E01032741,6.038937839,6.038937839
E01032740,13.97287275,13.97287275
E01032744,35.65033378,45
E01032743,33.84463729,58
E01032742,5.145252252,5.145252252
E01030750,46,72
E01030755,50,48
E01030756,61.5,46
E01032776,23.87174511,49
E01032775,23.87738158,45
E01032778,29.24458278,66
E01032777,23.50159052,47
E01032772,18.56670487,47
E01032771,14.50533454,46
E01032774,25.86152297,52
E01032773,21.63196347,55
E01032770,21.14637724,53
E01032779,22.90354711,66
E01032767,8.135450779,30.27423974
E01032766,6.947985365,26.91876718
E01032765,31.71569892,31.71569892
E01032764,35.93825375,35.93825375
E01032768,11.5655766,31.76307926
E01032769,15.61441409,29.57276572
E01004763,11.14752524,11.14752524
E01004761,7.847678923,7.847678923
E01030709,52.5,72
E01004762,12.39591993,12.39591993
E01004760,17.63438448,17.63438448
E01032719,6.808460624,37.35769075
E01030703,46,55.5
E01030706,66,52.5
E01004765,11.29980914,11.29980914
E01032739,18.23872564,32.09972383
E01032722,5.951254288,33
E01032720,7.419401194,38.37412818
E01004726,17.86864433,37.5
E01000577,23.56682777,23.56682777
E01004725,15.85519364,28.5
E01000576,29.54449951,29.54449951
E01004728,11.87482818,46
E01000575,30.14954473,30.14954473
E01004727,20.45667445,33.76816318
E01000574,31.6714521,31.6714521
E01004722,6.918868937,36.66969807
E01004721,11.70329394,33.38330463
E01004724,22.46437356,36
E01000579,16.84317886,34.5
E01004723,4.031429221,39.43057695
E01000578,28.28176123,28.28176123
E01004720,11.79869564,37.36766762
E01000573,34.79956589,34.79956589
E01000572,26.48482331,26.48482331
E01000571,17.8580102,17.8580102
E01000570,16.46099678,16.46099678
E01004729,13.80156692,54
E01000564,21.35950129,21.35950129
E01004739,15.52654545,39.49770142
E01000563,21.29244276,21.29244276
E01004738,16.4124379,38.46654281
E01000566,25.46063212,25.46063212
E01004737,19.24570503,35.65192933
E01000565,23.75305864,23.75305864
E01004736,11.23629754,11.23629754
E01000568,15.0160407,15.0160407
E01004735,8.922397722,8.922397722
E01000567,25.6328838,25.6328838
E01004734,2.917636528,2.917636528
E01004733,16.36295232,16.55885622
E01000569,23.78663328,23.78663328
E01004732,20.29087102,20.29087102
E01004731,18.43148983,18.43148983
E01004730,28.17120373,45
E01000560,28.45272201,53
E01000562,20.90798381,20.90798381
E01000561,23.98560486,46
E01004744,14.99432306,26.67874957
E01004743,19.46493848,25.14805491
E01004746,19.16069836,27.51978821
E01004745,19.05731587,29.06220468
E01004748,12.9514974,25.16121931
E01000599,40.5,49.5
E01004747,16.16182796,30.16934631
E01004749,9.168590364,31.18203204
E01000596,49,65
E01000595,49,56
E01000594,64.5,47
E01000593,35.57978849,35.57978849
E01000592,28.60094899,28.60094899
E01004740,13.24427251,32.25485433
E01000591,39.74052052,39.74052052
E01000590,30.29870464,30.29870464
E01004742,12.57242784,35.62815233
E01004741,16.0621009,34.14972635
E01023947,70,97
E01004757,14.75398199,27.75958866
E01004756,21.68631171,29.1197835
E01000589,46,50
E01004755,20.38537304,25.00895379
E01004754,19.81253715,27.93677845
E01000586,12.60525222,46
E01000585,18.18423567,46
E01000588,22.9948155,22.9948155
E01000587,29.81395117,29.81395117
E01000582,9.594609743,47
E01000581,14.69256651,48
E01000584,19.11381027,34.5
E01000583,1.377708522,48
E01004753,8.007865273,36.87610086
E01004752,10.21692868,35.69845143
E01004751,5.353450816,33.27415032
E01000580,6.981723936,47
E01004750,5.826028701,28.96861818
E01015971,54,46
E01015978,85,306
E01032790,21.53389702,24.47473162
E01032780,19.40272356,49
E01032781,17.65745482,49
E01032782,14.88549049,46
E01032783,22.67699971,48
E01032784,28.04834477,28.04834477
E01032785,11.79135356,11.79135356
E01032786,9.870955821,9.870955821
E01032787,4.442399266,4.442399266
E01032788,21.25266594,26.14504418
E01032789,19.71728923,26.39060751
E01004700,15.10947143,23.7822472
E01004701,16.63029199,37.51241205
E01004702,5.144521998,36.16673225
E01004703,11.00556196,34.24444515
E01004705,14.18649198,36.69190494
E01004706,16.49243008,36.95847273
E01004708,15.36739625,34.77056064
E01004707,20.92662174,35.97678269
E01004709,21.00307638,46
E01004712,15.92971982,22.47326706
E01004713,15.82273496,15.82273496
E01004710,14.9488636,40.5
E01004711,18.66192045,49
E01004716,21.64438896,21.64438896
E01004717,19.31956052,19.55513375
E01004714,15.18576712,15.18576712
E01004715,18.43928223,18.43928223
E01004719,8.118090446,37.62529815
E01004718,10.04781296,33.41524151
E01001209,25.90079786,39.19502852
E01000628,46,51
E01000629,38.92300619,38.92300619
E01000626,46.5,34.5
E01000627,46,42
E01002692,19.68908424,25.61314177
E01002691,18.05429598,18.05429598
E01002690,6.178994541,33.87049837
E01002696,4.519560489,4.519560489
E01002695,1.504961581,1.504961581
E01001200,13.93641817,13.93641817
E01002694,4.861344099,4.861344099
E01002693,2.543247315,30.19814466
E01001202,5.450884181,5.450884181
E01000621,32.41608245,32.41608245
E01001201,11.47757923,11.47757923
E01000620,25.93256888,25.93256888
E01002699,13.41031059,13.41031059
E01001204,21.21662589,46.5
E01002698,17.10379618,17.10379618
E01001203,10.20634909,10.20634909
E01002697,4.303140682,4.303140682
E01001206,27.05706504,47
E01000625,51,33
E01001205,21.06167541,49
E01000624,50,45
E01001208,28.1613103,43.5
E01000623,49,33
E01001207,15.69773506,48
E01000622,54,50
E01000637,37.73001659,49
E01000638,42,39
E01000639,33.69540523,48
E01002681,32.56701815,39.57986889
E01002680,29.57254037,29.57254037
E01002683,33.29514794,33.29514794
E01002682,34.65289054,21
E01002684,37.92292205,33
E01002687,14.18545976,30.16521634
E01000630,13.67024798,13.67024798
E01002686,28.74412192,36
E01002689,4.011364838,32.99658478
E01000632,12.49022106,12.49022106
E01000631,4.702312417,4.702312417
E01000634,8.445400579,8.445400579
E01000633,6.945432726,6.945432726
E01000636,17.7157854,17.7157854
E01000635,11.58758076,11.58758076
E01000608,15.84127869,15.84127869
E01000609,20.16894145,20.16894145
E01000606,28.65023916,28.65023916
E01000607,10.19223783,10.19223783
E01000604,39.77710547,39.77710547
E01000605,39.81915161,39.81915161
E01002674,23.48884565,23.48884565
E01002673,19.79238131,19.79238131
E01002672,18.6302022,18.6302022
E01002671,23.4695148,23.4695148
E01002670,26.89702797,26.89702797
E01000603,61.5,60
E01000602,63,47
E01000601,50,51
E01002679,42,60
E01000600,48,62
E01002678,56,61
E01002677,25.04076469,25.04076469
E01002676,26.75022027,26.75022027
E01002675,34.53015736,34.53015736
E01000619,35.72045089,35.72045089
E01000615,35.66486798,35.66486798
E01000616,18.30253636,18.30253636
E01000617,24.9424077,24.9424077
E01000618,30.70786039,30.70786039
E01003795,46.5,47
E01002661,28.00441572,28.00441572
E01003796,47,46
E01002660,21.83912845,21.83912845
E01003793,26.46333463,26.46333463
E01002663,16.52272131,16.52272131
E01003794,47,53
E01002662,9.566908169,9.566908169
E01003791,31.82342267,31.82342267
E01003792,20.54143143,20.54143143
E01003790,35.97608537,35.97608537
E01000612,4.980586152,4.980586152
E01002669,27.56178358,27.56178358
E01000611,12.88641153,12.88641153
E01002668,32.93279534,34.17117968
E01000613,15.19603248,15.19603248
E01003799,33.48602769,33.48602769
E01002665,22.65317016,22.65317016
E01002664,10.86063362,10.86063362
E01003797,24.23901695,31.38948612
E01000610,6.304636626,6.304636626
E01002667,25.23509953,36.77276135
E01003798,27.83394123,37.84919055
E01002666,28.14029629,28.14029629
E01002655,13.3502309,13.3502309
E01000664,43.5,39
E01001245,26.40130725,28.59970055
E01002656,23.20046624,23.20046624
E01000665,19.5,16.5
E01001246,42,70
E01002653,15.54659435,15.54659435
E01000662,39.14301355,39.14301355
E01001247,29.2514199,29.2514199
E01002654,21.63548733,21.63548733
E01000663,39,21
E01001248,33.79089373,46
E01002659,20.22971486,20.22971486
E01000668,18.64628114,18.64628114
E01001249,14.99397314,37.5
E01000669,25.55383223,25.55383223
E01002657,15.26369681,15.26369681
E01000666,30,36
E01002658,23.81143156,23.81143156
E01000667,31.5,47
E01001240,28.98961038,28.98961038
E01002651,13.86745768,13.86745768
E01001241,22.04461141,22.04461141
E01002652,18.17220982,18.17220982
E01000661,32.84180589,32.84180589
E01001242,18.89123968,18.89123968
E01001243,28.19848551,28.19848551
E01002650,30.50608531,30.50608531
E01001244,20.93713578,20.93713578
E01002642,11.74948383,11.74948383
E01000673,27.12510683,27.12510683
E01001236,8.775113596,26.62122707
E01002643,18.56671205,18.56671205
E01000674,22.0665785,22.0665785
E01001237,14.59266332,21.88573516
E01000675,8.430780944,8.430780944
E01001234,16.27631054,16.27631054
E01002645,7.854803282,7.854803282
E01000676,14.80645984,14.80645984
E01001235,14.38103213,22.13726173
E01002646,12.67958543,12.67958543
E01000677,12.36512458,12.36512458
E01002647,18.58044921,18.58044921
E01000678,7.664541181,7.664541181
E01002648,7.351645053,7.351645053
E01000679,16.74183857,16.74183857
E01001238,26.43688169,26.43688169
E01002649,10.50103309,10.50103309
E01001239,32.48751917,32.48751917
E01001232,19.46904643,19.46904643
E01000670,5.735620013,5.735620013
E01001233,19.64177363,31.4902929
E01002640,9.265436743,9.265436743
E01000671,10.21853679,10.21853679
E01001230,12.61121469,27.61303264
E01002641,6.460743342,6.460743342
E01000672,30.55232777,30.55232777
E01001231,13.68295293,13.68295293
E01000649,38.22132435,38.22132435
E01002639,14.65019161,14.65019161
E01000648,21.985688,21.985688
E01002637,46,48
E01000646,19.81631853,19.81631853
E01001227,10.45641827,48
E01002638,37.90037429,48
E01000647,16.65764414,16.65764414
E01001228,5.406446865,39.28237115
E01002635,38.35299379,38.35299379
E01000644,34.29737297,49.5
E01001229,19.71781818,26.47142364
E01002636,35.0138818,35.0138818
E01000645,33.66278764,33.66278764
E01002633,47,30
E01000642,29.94937092,45
E01001223,16.01910774,33.47412146
E01002634,46,28.5
E01000643,34.14209055,55.5
E01001224,15.2627116,46.5
E01002631,29.78590411,48
E01000640,39.35779494,47
E01001225,10.63327845,32.77022557
E01002632,36.93381964,36.93381964
E01000641,45,45
E01001226,12.17190005,39.93162452
E01002630,17.83813648,17.83813648
E01001220,18.77683987,55.5
E01001221,5.031089377,30.66047057
E01001222,8.253492077,34.5
E01002629,13.5252165,13.5252165
E01000659,61.5,69
E01002628,22.95649317,22.95649317
E01001218,22.51464002,52.5
E01000655,55.5,65
E01002624,19.84470859,19.84470859
E01001219,15.83069812,58.5
E01000656,63,62
E01002625,31.10893185,55
E01001216,5.677486047,45
E01000657,37.5,54
E01002626,34.57107699,35.92846151
E01001217,19.76742836,61
E01000658,49.5,61
E01002627,31.22499423,31.22499423
E01001214,10.4407602,62
E01000651,26.80010793,26.80010793
E01002620,30.74599542,30.74599542
E01001215,4.805768701,43.5
E01000652,37.86361183,37.86361183
E01002621,17.49785834,17.49785834
E01001212,20.05495915,42
E01000653,28.01603986,28.01603986
E01002622,28.71604944,28.71604944
E01001213,8.984068878,48
E01000654,69,74
E01002623,24.1089391,24.1089391
E01001210,34.27592329,40.5
E01001211,19.63738944,53
E01000650,39.60696793,39.60696793
E01001284,33.16571379,48
E01001283,38.67606573,37.5
E01001282,33.12208724,45
E01001281,23.77040641,39.9455278
E01001288,30.43848342,59
E01003740,16.39315866,16.39315866
E01001287,33.60871063,51
E01003741,24.34587195,24.34587195
E01001286,27.61562056,47
E01001285,33.83301417,48
E01003744,29.41359838,29.41359838
E01003745,31.5,70
